id видео;Название видео;Публикация видео;Просмотров;Лайков;Дизлайков;Положительных комментариев (всего);Негативных комментариев (всего);Комментарий
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;А пыня предлагает своим согражданам, нищету и разруху.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Прикольная проповедь...Шоу с приседаниями прямо....😝😝😝
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Трамп президент мииира!!!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Хомяки!!!Там за углом негра вырвало,торопитесь без горячего останетесь....😙😙😙
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;По овациям переплюнули все съезды КПСС.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Их налоги снимаются.  Наши повышаются
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Пилотаж на грани.  Умница.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Мб гонячки много из за нло которые ща
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;все таки достойный и свободный народ американцы. сумели построить достойную страну. у нас же сто лет урод на уроде
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;19 раз сказала спасибо )))))
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Просто,и честно. Мы самые богатые ,и всех купим. Тут навряд ли пройдет.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Богатые тоже скачут!  Но это не раздражает. Народ кайфует.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Американцы молодцы! На счет России уже устал шутить... Этот терпеливый народ! Не изменить.... &quot;Пазор-Пазор&quot; их максимум.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Бурные продолжительные аплодисменты, прерываемые репликами напыщенного <br /> президента.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Какие у них добрые светлые лица! Мда.. но через 30 минут просмотра надоели аплодисменты и вставания после каждого предложения((
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Единоросы не аплодируют и не встают
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;А какие то жаробасы не встают
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;А где он читает бегущую строку?!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;A, что нам скажет начальник транспортного цеха!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Самое главное говорит слова не читая, как это делает путин
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Владимир Владимирович, может возьмете на заметочку. Человек относительно недавно у руля и столько положительного уже успел сделал, нет!?
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Я великий президент Мира!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Это лидер Великой страны. Как жаль, что у нас уже 26 лет приходят к власти проходимцы-засранцы, казнокрады и популисты
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;радуюсь за Америки!!!  действительно конгрессы работаю для своей страны )))
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;СУПЕР  ПРЕЗИДЕНТ, ГЛАВНОЕ ГОВОРИТ ЧТО ДУМАЕТ И ЧТО  ХОЧЕТ.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;А,зачем именно Трампа в президенты России? Там есть кого нанять:Обама,Клинтон,тот же Картер ещё есть. Ведь опытный конь борозды не испортит....
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Трампа в президенты России?  Ну,как сказать,он бы может и согласился подработать...но...
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;....НАТО уже на Украине.   Мы тоже что то могём...
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;это что Трамп за 1 год сделал! а теперь сравним с тем, что Путин за 18 лет сделал...
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Смотришь и гордищся за сша почему в россии не так.лчень человечно
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;а Россиянам остаётся только смотреть и завидовать.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Трамп молодец, почти всё время говорит о бизнесе и людях а не о каком то мифическом светлом будущем, врагах и патриотизме.
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Путин посмотри как должен вести дела настоящий президент,настоящий патриот твоей страны
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Наш долбаеб только обещает обещанное, и так 18 лет
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Человек просто пришёл и всё сделал) Элементарно!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Первая нормальная речь за последние 100 лет от человека из верхов
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;СРАВНИТЕ ЭТО С   &quot; ЕСЛИ БЫ У БАБУШКИ БЫЛИ ПОЛОВЫЕ ОРГАНЫ....&quot;
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Боже, храни Америку!!!!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Что скажешь- красавчик!
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Кто сидит позади Трампа справо от нас
dfoj8PfdWGU;Речь Дональда Трампа в Конгрессе США | 30.01.18;31.01.2018 7:23:04;41018;896;102;3;4;Увы, даже демократия допускает продажного торгаша-авантюриста к власти такой страны, как США. но это вовсе не красит страну ! Это позор для страны !
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Когда, когда мы начнём  бомбить американские базы???
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;как же хочется втащить писюлёву
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;АМЕРИКА  помойка. Вся грязь наружу.
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;а презик и остальные кандидаты - тоже олигархи=воры.
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;наваленный и собчак - это для совсем уж чайников, которые жизни не знают.
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;келли походу на вовку запала
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;А сам Киселёв - продукт какой системы (говоря его же словами)..?
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Северная Корея кинула косточку США ,как это мило
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Урааааа кисель тв новый выпуск
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Народ возмущение вам не поможет, если Сбербанк выделяют сто пятьдесят милиарда на развитие Америке. Доктор зло Путин.
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Навальный популярный?<br />Опять область фантастики?.....
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;&quot;Украина нам поможет&quot;
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Да тут лечение не поможет!
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Навальный популярен в России))) Среди несовершеннолетних)))
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;.гениально. ..это же на новую оборонку НАТО !!!гоните скидку  алюминий и металл!
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Меган это говорящая кукла, единственное что у нее есть это внешность, а задаёт она заранее заготовленные не ей вопросы... Хреновы мессии)))
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Рано или поздно  мировые государство увидеть истинное лицо американцев Кто государство ведёт  злую и безпошадную политику против человечество
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Рабы сша работают на США .
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Про отца с небес угарнул )))
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Ехать на чужом горбу в рай - это так по-американски!
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Трамп лучше по любому !
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Аааааа классс .есть вобще граждане России которие любять Россию .Я вот живу В России и обожаю это государство со всеми минусами и плюсами
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Кому не нравится Путин пусть вспомнит Ельцина, очень демократичный был, и под запад прогибался. Ну очень демократично тогда Россию любили!
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Трамп правильно для своей страны всё делает.🖒
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Путин пусти на Америку ракету. ..сравни её с землёй. ...
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;За счёт ШУМЕРО-АСПИРАНТОВ 🤣
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;для этого и нужны вассалы, что бы за их счет жить
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;<b>Почему бандеровские свиньи боятся Анатолия Шария ?</b>
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Встреча́ это,,Гусь свинье нетоварищ&#39;&#39;и Рождённый ползать летать неможет&#39;&#39;&#39;!!!
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;<b>США - это раковая опухоль на теле планеты Земля!</b>
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Келли, прекрати меня разочаровывать)
q7jML1th3Dc;Трамп решил сделать Америку великой за счет союзников - Россия 24;11.03.2018 22:15:03;22912;273;89;1;3;Хоспати Киселев да когда же ты замолчишь то?
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;О как! Оказывается Россия коммунистическая страна. Я наверно что то пропустил. Грудинин вроде не победил.
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Всё правильно америкосы говорят...Путин диктатор
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Яхши табриклаш керак!!!
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Блин ! Какие же дорогие эти праститутки в США ! Легче заказать её чем платить !
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Порноактрисы рулят в американской политики. Дожились. Ну трахнул ее Трамп и что из этого? Молодец, мужик, еще может.
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Еббанутая кацапня снова на Трампа дрочит
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Самые пидоры это в Америке
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Маккеин получил в репу за лживые сказки.
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Короче говоря своё мнение должно быть.
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Интересно, а в Америке думали что Ксюшка выиграет чтоли?
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Обед молчания,Платит проституткам.ТРАМПАМПАМ
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Если бы Трамп с джоржем майклом переспал или с пидерастом каким ! Всё было бы ОК ! А с бабой , это у них извращение ! Во черти а !
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Трамп и не хотел, ему деваться не куда
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Актриса порно😂😂 знал что ты всегда правильно думаешь мой друг Трамп
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Это Наша Стана и Наш Путин🤟🤟🤟🤟🤟🤟🤟🤟✊✊✊✊ Пусть Запад Соснёт у Нас
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Они че там Совсем Охренели- бутафорские выборы?????? ебанулись америкосы совсем!!!!!!!!!!!!!!! Путина Любит и Гордится Вся Страна!!!!!!!!!
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Почему столько внимания?
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Коммунистической стране... дебилы мля
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;а почему Маккейн когда был сбит над Вьетнамом не смог поступить как наш Филиппов? Не смог сцыкун
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Не верю я этой американской братии.
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;<b>Ура! Как всё здорово! Заживем теперь, может и с колен поднимемся!</b>
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;РОССИЯ-ЭТО КОРОВА,КОТОРУЮ ДОЮТ ВСЕ!...И. США..И КИТАЙ...ИТД... Её ПРОСТО ПОДЕЛИЛИ!...И РВУТ!.....А САНКЦИИ...ИТД ВСЕ ЭТИ СКАЗКИ ДЛЯ НАРОДА....(СТАДА)
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;держите меня семеро..... каждому въебу!!
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;а что там трамп ляпнул что ни кому не позволит превосходства над сша
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;ждите очередные санкции
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Путин и Трамп ...хорошие друзья ...а вы...как всегда ушами хлопайте...😂😂😂😂😂😂😂😂😂😂
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Мир всем.Благодарю вас от всего сердца и души.Россия на дороге процветания с Богом.
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Самые честные выборы это в Америке...
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;счастье то какое! ураааа!!!!!!!!!!
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Че они там все такие куры? Кудах таах тах,, ко ко ко ко ко......
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;А что с лицом у Маккейна?
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Поздравил и отправил томагавки
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Путин вмешался в выборы в России?
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Кремлесми сутки думали давать или не давать эту новость. Собачки на строгом ошейнике:)
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;какой смелый поступок, наградить Трампа звездой герой России 😂
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;актрисы торгуются как дороже себя продать...чем же Американские чиновники стали отличатся от актёров?...уже ничем)))
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;О победа Трамп позвонил уря!
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Кабинет в Белом доме назвали в честь либерас*та – Овальный! : D
Ayfh6HOmauc;Трамп поздравил Путина, несмотря на рекомендации советников - Россия 24;21.03.2018 22:15:03;19326;230;39;0;3;Путин блин ты чё поговорить даже по тихому с америкосами не можешь
sUbSuSuhcnM;Трамп ввёл меры против Китая;22.03.2018 22:16:30;5651;115;12;2;0;надеюсь цены на алибабе упадут.
